,0,1,2,3,4
1012,1,1,1,1,-1
1013,1,1,1,1,-1
1014,1,1,1,1,-1
1015,1,-1,1,1,-1
1016,-1,-1,1,1,1
1017,-1,-1,-1,-1,1
1018,5,-1,1,-1,-1
1019,4,-1,1,1,-1
1020,3,-1,-1,1,1
1021,1,-1,-1,1,1
1022,1,-1,1,-1,1
1023,1,1,1,1,-1
1024,1,-1,1,1,-1
1025,2,1,1,1,-1
1026,3,1,1,1,-1
1027,-1,-1,-1,1,1
1028,2,1,1,1,-1
1029,2,1,1,1,-1
1030,4,-1,1,1,1
1031,-1,-1,1,1,1
1032,-1,-1,1,1,1
1033,3,1,1,1,-1
1034,2,1,1,1,-1
1035,1,-1,1,-1,1
1036,5,-1,-1,-1,1
1037,4,1,1,1,-1
1038,1,1,1,1,-1
1039,1,-1,1,1,1
1040,2,-1,1,1,-1
1041,-1,-1,-1,1,1
1042,3,1,1,1,-1
1043,4,1,1,1,-1
1044,2,-1,1,1,-1
1045,3,-1,1,1,-1
1046,5,-1,1,-1,-1
1047,2,-1,1,1,-1
1048,1,1,1,1,-1
1049,4,1,1,1,-1
1050,4,-1,1,1,1
1051,5,1,1,-1,-1
1052,-1,-1,1,1,1
1053,1,1,1,1,-1
1054,3,-1,1,1,1
1055,4,-1,-1,1,1
1056,3,-1,1,1,1
1057,-1,-1,-1,-1,1
1058,4,-1,-1,1,1
1059,5,1,1,-1,-1
1060,3,-1,-1,1,1
1061,-1,-1,-1,-1,1
1062,2,-1,1,1,-1
1063,5,-1,1,-1,-1
1064,4,-1,1,-1,1
1065,0,1,-1,1,1
1066,1,-1,1,1,-1
1067,3,-1,-1,1,1
1068,2,-1,1,1,-1
1069,0,1,1,-1,-1
1070,4,-1,-1,1,1
1071,1,-1,1,-1,1
1072,4,-1,1,-1,1
1073,3,1,1,1,-1
1074,1,-1,-1,1,1
1075,4,1,1,1,-1
1076,1,-1,1,1,-1
1077,2,-1,1,1,-1
1078,1,-1,1,-1,1
1079,3,1,1,-1,1
1080,2,1,1,1,-1
1081,2,-1,1,1,-1
1082,4,-1,-1,1,1
1083,3,1,1,1,-1
1084,1,-1,1,1,-1
1085,1,1,1,1,-1
1086,2,1,1,1,-1
1087,-1,-1,1,1,1
1088,5,-1,-1,-1,1
1089,0,-1,-1,1,1
1090,3,-1,1,1,-1
1091,4,-1,-1,1,1
1092,4,-1,-1,1,1
1093,4,-1,-1,1,1
1094,-1,-1,1,-1,1
1095,-1,-1,1,1,1
1096,3,1,1,1,-1
1097,3,-1,1,1,1
1098,5,-1,1,-1,-1
1099,1,1,1,1,-1
1100,1,-1,1,-1,1
1101,3,1,-1,1,1
1102,2,-1,1,1,-1
1103,5,-1,1,-1,-1
1104,-1,-1,-1,1,1
1105,-1,-1,1,1,1
1106,2,1,1,1,-1
1107,5,1,1,-1,-1
1108,3,-1,1,1,-1
1109,1,-1,-1,1,1
1110,5,-1,1,-1,-1
1111,3,-1,1,1,-1
1112,-1,1,-1,1,1
1113,5,-1,-1,-1,1
1114,3,1,1,1,-1
1115,3,-1,-1,1,1
1116,3,-1,1,1,-1
1117,4,-1,1,1,-1
1118,3,1,1,1,-1
1119,3,-1,1,1,-1
1120,-1,-1,1,1,1
1121,1,1,1,1,-1
1122,4,-1,1,1,1
1123,1,-1,1,1,-1
1124,4,-1,1,-1,1
1125,-1,-1,1,1,1
1126,3,-1,-1,-1,1
1127,3,-1,-1,1,1
1128,2,1,1,1,-1
1129,5,1,1,-1,-1
1130,4,-1,-1,1,1
1131,1,1,1,1,-1
1132,-1,-1,-1,1,1
1133,1,-1,1,1,1
1134,4,-1,1,1,-1
1135,4,1,1,1,-1
1136,2,1,1,1,-1
1137,3,-1,-1,-1,1
1138,1,-1,1,1,-1
1139,-1,-1,1,1,1
1140,-1,-1,1,1,1
1141,5,1,1,-1,1
1142,2,1,1,1,-1
1143,1,1,1,1,-1
1144,3,-1,1,1,1
1145,-1,-1,1,-1,1
1146,1,-1,1,1,-1
1147,3,1,1,1,-1
1148,1,-1,1,1,-1
1149,3,-1,-1,1,1
1150,5,-1,1,-1,-1
1151,3,1,1,1,-1
1152,4,1,1,1,-1
1153,5,1,1,-1,-1
1154,1,-1,1,1,1
1155,-1,-1,-1,1,1
1156,3,-1,-1,1,1
1157,1,-1,1,-1,1
1158,1,1,1,1,-1
1159,4,1,1,1,-1
1160,3,-1,1,1,1
1161,1,1,1,1,-1
1162,5,-1,1,-1,-1
1163,3,-1,1,1,1
1164,1,-1,1,1,-1
1165,-1,-1,1,1,1
1166,3,1,1,1,-1
1167,-1,-1,-1,1,1
1168,1,1,1,1,-1
1169,0,-1,1,-1,-1
1170,1,1,1,1,-1
1171,3,1,1,1,-1
1172,3,-1,1,1,-1
1173,5,1,1,-1,-1
1174,4,-1,1,1,1
1175,-1,-1,1,1,1
1176,1,1,1,1,-1
1177,3,-1,1,1,1
1178,-1,-1,-1,1,1
1179,4,-1,-1,1,1
1180,3,-1,1,1,1
1181,1,-1,1,1,1
1182,2,-1,1,1,-1
1183,1,-1,1,1,-1
1184,1,-1,1,1,-1
1185,4,-1,1,1,1
1186,2,-1,1,1,-1
1187,5,-1,1,-1,-1
1188,-1,-1,1,1,1
1189,3,-1,1,1,-1
1190,1,-1,1,1,-1
1191,4,-1,-1,1,1
1192,5,1,1,-1,-1
1193,4,-1,1,1,-1
1194,4,-1,-1,1,1
1195,4,-1,1,1,1
1196,4,1,1,1,-1
1197,1,-1,1,1,1
1198,5,-1,1,-1,-1
1199,1,-1,1,1,-1
1200,3,1,1,1,-1
1201,4,-1,1,1,1
1202,-1,-1,-1,1,1
1203,2,-1,1,1,-1
1204,4,-1,1,1,-1
1205,-1,-1,1,1,1
1206,1,-1,1,1,-1
1207,5,-1,1,-1,-1
1208,5,-1,1,-1,1
1209,3,1,1,1,-1
1210,2,1,1,1,-1
1211,2,1,1,1,-1
1212,-1,-1,1,-1,1
1213,1,1,1,1,-1
1214,1,-1,1,-1,1
1215,1,1,1,1,-1
1216,3,-1,-1,1,1
1217,2,-1,1,1,-1
1218,3,1,1,1,-1
1219,3,1,1,1,-1
1220,-1,-1,1,1,1
1221,5,-1,1,-1,-1
1222,4,-1,1,1,-1
1223,1,1,1,1,-1
1224,4,-1,-1,1,1
1225,1,1,1,1,-1
1226,3,-1,-1,1,1
1227,4,-1,1,1,1
1228,4,-1,-1,1,1
1229,5,-1,1,-1,-1
1230,4,-1,-1,1,1
1231,2,1,1,1,-1
1232,5,1,1,-1,-1
1233,3,1,1,1,-1
1234,1,1,1,1,-1
1235,-1,1,-1,-1,1
1236,4,-1,1,1,-1
1237,4,1,1,1,-1
1238,5,1,1,-1,-1
1239,2,1,1,1,-1
1240,2,-1,1,1,-1
1241,4,-1,-1,1,1
1242,2,-1,1,1,-1
1243,5,-1,1,-1,-1
1244,1,-1,1,1,-1
1245,3,1,1,1,-1
1246,4,-1,-1,1,1
1247,-1,-1,1,1,1
1248,5,1,1,-1,-1
1249,1,1,1,1,-1
1250,2,1,1,1,-1
1251,4,1,-1,1,1
1252,-1,-1,-1,1,1
1253,3,-1,1,1,-1
1254,3,1,1,1,-1
1255,4,-1,1,1,1
1256,3,1,1,1,-1
1257,-1,-1,1,1,1
1258,2,-1,1,1,-1
1259,1,1,1,1,-1
1260,3,-1,1,1,-1
1261,1,-1,-1,1,1
1262,3,-1,1,1,1
1263,1,-1,1,1,-1
1264,3,1,1,1,1
1265,1,1,1,1,-1
1266,3,1,1,1,-1
1267,3,-1,1,1,1
1268,5,-1,-1,-1,1
1269,4,-1,1,1,-1
1270,2,-1,1,1,-1
1271,4,1,1,1,-1
1272,3,-1,1,1,-1
1273,3,-1,1,1,1
1274,1,-1,1,1,-1
1275,1,-1,1,1,1
1276,1,1,1,1,-1
1277,2,-1,1,1,-1
1278,4,-1,1,1,1
1279,3,-1,1,1,-1
1280,4,-1,1,1,-1
1281,5,1,1,-1,-1
1282,1,-1,1,1,-1
1283,-1,-1,-1,1,1
1284,2,1,1,1,-1
1285,3,1,1,1,-1
1286,5,1,1,-1,-1
1287,1,1,1,1,-1
1288,2,-1,1,1,-1
1289,-1,-1,1,-1,1
1290,1,-1,1,1,-1
1291,2,1,1,1,-1
1292,3,-1,1,1,1
1293,4,-1,1,1,1
1294,1,1,1,1,-1
1295,1,1,1,1,-1
1296,1,-1,1,1,1
1297,4,1,1,1,-1
1298,5,1,1,-1,-1
1299,-1,-1,1,-1,1
1300,2,1,1,1,-1
1301,-1,-1,-1,1,1
1302,-1,-1,-1,-1,1
1303,-1,-1,-1,-1,1
1304,1,1,1,1,-1
1305,1,-1,1,1,-1
1306,3,-1,-1,1,1
1307,2,-1,1,1,-1
1308,4,1,-1,1,1
1309,4,-1,-1,1,1
1310,4,-1,-1,1,1
1311,4,-1,-1,1,1
1312,5,1,1,-1,-1
1313,1,-1,-1,-1,1
1314,3,-1,-1,1,1
1315,4,-1,1,1,1
1316,1,-1,-1,1,1
1317,-1,-1,-1,1,1
1318,1,1,1,1,-1
1319,-1,-1,-1,-1,1
1320,3,1,1,1,-1
1321,-1,-1,-1,1,1
1322,5,-1,1,-1,-1
1323,3,-1,1,1,-1
1324,2,-1,1,1,-1
1325,3,1,1,1,-1
1326,1,1,1,1,-1
1327,-1,-1,1,-1,1
1328,2,-1,1,1,-1
1329,2,1,1,1,-1
1330,1,-1,1,1,1
1331,-1,-1,-1,1,1
1332,5,1,1,-1,-1
1333,1,1,1,1,-1
1334,4,1,1,1,-1
1335,1,-1,1,1,1
1336,2,-1,1,1,-1
1337,3,-1,1,1,-1
1338,-1,-1,1,1,1
1339,4,1,1,1,-1
1340,4,-1,1,1,1
1341,3,-1,1,-1,1
1342,3,1,1,1,-1
1343,-1,-1,-1,1,1
1344,3,-1,1,1,-1
1345,5,-1,1,-1,-1
1346,4,-1,-1,1,1
1347,3,-1,-1,1,1
1348,4,1,-1,-1,1
1349,1,-1,1,1,1
1350,3,-1,-1,1,1
1351,4,-1,-1,-1,1
1352,-1,-1,1,1,1
1353,2,1,1,1,-1
1354,5,-1,1,-1,1
1355,4,-1,-1,1,1
1356,2,1,1,1,-1
1357,3,-1,1,1,1
1358,3,-1,1,1,-1
1359,1,-1,1,1,-1
1360,4,1,1,1,-1
1361,4,-1,1,1,1
1362,1,1,1,1,-1
1363,-1,-1,1,1,1
1364,3,-1,-1,1,1
1365,1,-1,1,1,1
1366,3,-1,-1,1,1
1367,4,1,1,1,1
1368,4,-1,-1,1,1
1369,3,-1,1,1,-1
1370,-1,-1,1,-1,1
1371,3,-1,1,1,-1
1372,1,-1,1,1,-1
1373,-1,-1,-1,1,1
1374,3,-1,-1,1,1
1375,5,1,1,-1,1
1376,-1,-1,1,-1,1
1377,-1,-1,-1,1,1
1378,-1,-1,1,1,1
1379,5,-1,1,-1,1
1380,2,-1,1,1,-1
1381,5,-1,1,-1,1
1382,4,-1,1,1,-1
1383,1,1,1,1,-1
1384,-1,-1,-1,1,1
1385,1,1,1,1,-1
1386,-1,-1,-1,1,1
1387,2,1,1,1,-1
1388,-1,-1,1,1,1
1389,1,-1,1,1,-1
1390,-1,-1,1,1,1
1391,3,-1,1,1,1
1392,-1,-1,1,-1,1
1393,4,-1,-1,1,1
1394,1,1,1,1,-1
1395,2,1,1,1,-1
1396,3,-1,1,1,1
1397,1,1,1,1,-1
1398,2,1,1,1,-1
1399,1,1,1,1,-1
1400,1,-1,-1,1,1
1401,-1,-1,-1,-1,1
1402,2,-1,1,1,-1
1403,3,1,1,1,-1
1404,5,1,1,-1,-1
1405,4,-1,1,-1,1
1406,1,-1,1,-1,1
1407,-1,-1,1,1,1
1408,4,-1,1,1,1
1409,0,-1,-1,1,1
1410,5,-1,1,-1,-1
1411,3,-1,1,1,-1
1412,4,-1,1,1,1
1413,5,-1,1,-1,-1
1414,0,-1,1,-1,-1
1415,3,-1,1,1,1
1416,1,1,1,1,-1
1417,2,1,1,1,-1
1418,5,-1,1,-1,-1
1419,5,-1,1,-1,-1
1420,2,1,1,1,-1
1421,2,-1,1,1,-1
1422,-1,-1,1,1,1
1423,3,-1,-1,1,1
1424,4,-1,1,1,1
1425,3,-1,1,1,1
1426,-1,-1,1,1,1
1427,0,-1,1,1,1
1428,5,-1,-1,-1,1
1429,3,-1,1,1,-1
1430,-1,-1,1,1,1
1431,-1,-1,-1,1,1
1432,3,-1,1,1,-1
1433,3,-1,1,1,1
1434,2,1,1,1,-1
1435,1,-1,1,1,1
1436,1,-1,1,1,1
1437,1,1,1,1,-1
1438,4,-1,1,1,-1
1439,1,-1,-1,1,1
1440,4,-1,-1,1,1
1441,2,1,1,1,-1
1442,1,-1,1,1,-1
1443,3,-1,-1,-1,1
1444,5,1,1,-1,-1
1445,5,-1,-1,-1,1
1446,1,-1,1,1,-1
1447,1,-1,1,1,-1
1448,2,-1,1,1,-1
1449,1,-1,1,1,-1
1450,5,-1,-1,-1,1
1451,1,-1,-1,1,1
1452,4,-1,1,1,1
1453,4,1,1,1,-1
1454,4,-1,-1,-1,1
1455,5,1,1,-1,-1
1456,4,-1,-1,1,1
1457,1,1,1,1,-1
1458,1,-1,1,1,-1
1459,2,-1,1,1,-1
1460,5,-1,1,-1,1
1461,1,1,1,1,-1
1462,1,-1,1,1,-1
1463,3,-1,1,1,1
1464,1,-1,1,1,-1
1465,2,1,1,1,-1
1466,3,-1,1,1,-1
1467,3,1,1,1,-1
1468,1,1,1,1,-1
1469,5,-1,1,-1,-1
1470,1,-1,-1,1,1
1471,3,1,1,1,-1
1472,1,-1,1,1,1
1473,1,-1,1,1,-1
1474,4,-1,1,1,-1
1475,4,-1,1,1,1
1476,1,1,1,1,-1
1477,2,1,1,1,-1
1478,1,1,1,1,-1
1479,4,-1,1,-1,1
1480,3,-1,1,1,-1
1481,4,-1,1,1,-1
1482,4,1,1,1,-1
1483,3,-1,-1,1,1
1484,3,-1,1,1,-1
1485,5,-1,1,-1,-1
1486,3,-1,1,1,1
1487,1,-1,1,-1,1
1488,4,-1,1,1,1
1489,5,1,-1,-1,1
1490,3,1,1,1,-1
1491,3,-1,-1,1,1
1492,3,-1,1,1,-1
1493,4,1,1,1,-1
1494,-1,-1,1,1,1
1495,3,-1,1,1,-1
1496,3,-1,-1,1,1
1497,3,-1,-1,1,1
1498,-1,1,-1,1,1
1499,-1,-1,-1,1,1
1500,1,1,1,1,-1
1501,1,1,1,1,-1
1502,2,1,1,1,-1
1503,5,1,1,-1,-1
1504,4,-1,-1,1,1
1505,2,-1,1,1,-1
1506,4,-1,1,1,1
1507,1,-1,1,1,-1
1508,4,-1,1,1,1
1509,-1,-1,1,-1,1
1510,5,-1,-1,-1,1
1511,3,-1,1,1,1
1512,1,1,1,1,-1
1513,-1,-1,-1,1,1
1514,3,-1,1,-1,1
1515,4,-1,1,1,1
1516,2,-1,1,1,-1
1517,4,-1,1,1,1
1518,-1,-1,-1,1,1
1519,3,1,1,1,-1
1520,2,-1,1,1,-1
1521,1,-1,1,1,-1
1522,1,-1,1,1,-1
1523,1,-1,1,-1,1
1524,-1,-1,1,1,1
1525,3,1,1,1,-1
1526,5,1,1,-1,-1
1527,3,1,1,1,-1
1528,-1,-1,-1,1,1
1529,3,-1,1,1,-1
1530,2,-1,1,1,-1
1531,-1,-1,1,1,1
1532,4,-1,-1,-1,1
1533,-1,-1,-1,1,1
1534,3,-1,1,1,1
1535,3,-1,1,1,-1
1536,3,-1,-1,1,1
1537,1,1,1,1,-1
1538,1,1,1,1,-1
1539,-1,1,-1,-1,1
1540,-1,-1,-1,1,1
1541,3,-1,-1,1,1
1542,3,1,1,1,-1
1543,3,-1,1,1,1
1544,-1,-1,-1,1,1
1545,4,1,1,1,-1
1546,1,1,1,1,-1
1547,1,1,1,1,-1
1548,3,-1,1,1,-1
1549,3,-1,1,1,1
1550,3,-1,1,1,-1
1551,4,-1,1,1,1
1552,2,-1,1,1,-1
1553,4,-1,-1,-1,1
1554,2,-1,1,1,-1
1555,4,-1,-1,1,1
1556,2,1,1,1,-1
1557,1,1,1,1,-1
1558,1,1,1,1,-1
1559,4,-1,1,1,1
1560,0,-1,1,1,1
1561,3,1,1,1,-1
1562,4,1,1,1,-1
1563,-1,-1,1,1,1
1564,2,1,1,1,-1
1565,3,-1,1,1,1
1566,-1,-1,1,1,1
1567,3,-1,-1,1,1
1568,1,-1,1,-1,1
1569,4,-1,1,-1,1
1570,2,-1,1,1,-1
1571,4,1,1,1,-1
1572,3,1,1,1,-1
1573,3,-1,1,1,1
1574,-1,1,1,-1,1
1575,-1,-1,1,1,1
1576,3,-1,1,1,1
1577,4,-1,1,1,-1
1578,1,-1,1,1,-1
1579,-1,-1,-1,-1,1
1580,2,1,1,1,-1
1581,4,-1,1,1,1
1582,3,-1,-1,1,1
1583,-1,-1,1,1,1
1584,1,-1,-1,1,1
1585,-1,-1,1,1,1
1586,2,-1,1,1,-1
1587,4,-1,1,1,1
1588,5,-1,1,-1,-1
1589,1,-1,1,1,1
1590,5,1,1,-1,-1
1591,3,-1,1,-1,1
1592,-1,-1,-1,1,1
1593,-1,-1,-1,1,1
1594,4,-1,-1,1,1
1595,2,-1,1,1,-1
1596,1,-1,1,-1,1
1597,-1,-1,-1,1,1
1598,1,1,1,1,-1
1599,3,-1,1,1,1
1600,4,-1,1,1,-1
1601,3,-1,-1,1,1
1602,-1,-1,1,-1,1
1603,2,1,1,1,-1
1604,3,1,1,1,-1
1605,-1,-1,-1,1,1
1606,4,-1,1,1,-1
1607,-1,-1,-1,1,1
1608,2,-1,1,1,-1
1609,1,1,1,1,-1
1610,1,-1,1,1,-1
1611,5,-1,1,-1,1
1612,5,-1,1,-1,-1
1613,3,-1,-1,1,1
1614,2,-1,1,1,-1
1615,3,-1,1,1,-1
1616,-1,-1,-1,1,1
1617,3,-1,1,1,1
1618,3,-1,-1,1,1
1619,2,-1,1,1,-1
1620,2,1,1,1,-1
1621,2,1,1,1,-1
1622,3,1,1,1,-1
1623,0,-1,1,-1,1
1624,2,-1,1,1,-1
1625,1,-1,1,1,1
1626,1,-1,1,1,-1
1627,5,1,1,-1,-1
1628,3,-1,-1,1,1
1629,-1,-1,1,1,1
1630,-1,-1,1,-1,1
1631,4,1,1,1,-1
1632,-1,-1,-1,-1,1
1633,-1,-1,1,1,1
1634,4,-1,1,1,1
1635,3,1,1,1,-1
1636,4,-1,-1,1,1
1637,5,-1,-1,-1,1
1638,4,-1,1,-1,1
1639,3,-1,1,1,-1
1640,1,-1,1,1,-1
1641,5,1,1,-1,1
1642,5,-1,1,-1,-1
1643,3,1,1,1,-1
1644,3,-1,1,1,-1
1645,-1,-1,1,1,1
1646,2,1,1,1,-1
1647,4,-1,1,1,1
1648,3,1,1,1,-1
1649,1,-1,1,1,1
1650,2,1,1,1,-1
1651,5,-1,1,-1,-1
1652,5,-1,-1,-1,1
1653,1,-1,-1,1,1
1654,4,-1,1,1,-1
1655,1,1,1,1,-1
1656,4,-1,1,1,1
1657,2,1,1,1,-1
1658,3,1,1,1,-1
1659,3,1,1,1,-1
1660,3,1,1,1,-1
1661,4,1,1,1,-1
1662,2,-1,1,1,-1
1663,-1,-1,1,1,1
1664,5,-1,-1,-1,1
1665,-1,1,-1,-1,1
1666,4,-1,1,1,-1
1667,2,-1,1,1,-1
1668,4,-1,1,1,1
1669,3,-1,-1,1,1
1670,2,-1,1,1,-1
1671,1,1,1,1,-1
1672,3,1,1,1,-1
1673,-1,-1,1,1,1
1674,1,-1,1,1,1
1675,3,1,1,1,-1
1676,4,-1,1,1,1
1677,3,-1,1,1,-1
1678,3,-1,1,1,-1
1679,1,-1,1,1,-1
1680,1,-1,1,1,-1
1681,5,1,1,-1,-1
1682,-1,-1,1,1,1
1683,-1,1,-1,1,1
1684,2,-1,1,1,-1
1685,1,-1,1,1,1
1686,4,-1,1,1,1
1687,0,1,-1,-1,1
1688,1,-1,-1,1,1
1689,1,1,1,1,-1
1690,3,-1,-1,1,1
1691,1,-1,1,1,-1
1692,2,-1,1,1,-1
1693,5,-1,1,-1,-1
1694,5,1,1,-1,-1
1695,2,-1,1,1,-1
1696,-1,-1,-1,1,1
1697,3,-1,1,1,-1
1698,2,1,1,1,-1
1699,-1,-1,1,1,1
1700,3,-1,-1,-1,1
1701,3,-1,1,1,-1
1702,2,-1,1,1,-1
1703,5,-1,1,-1,-1
1704,1,-1,1,1,-1
1705,-1,-1,1,1,1
1706,1,1,1,1,-1
1707,3,-1,1,1,-1
1708,2,-1,1,1,-1
1709,5,-1,1,-1,-1
1710,2,-1,1,1,-1
1711,1,-1,-1,1,1
1712,3,-1,1,1,-1
1713,5,-1,1,-1,-1
1714,4,-1,-1,1,1
1715,2,1,1,1,-1
1716,4,-1,-1,-1,1
1717,4,-1,1,1,-1
1718,1,-1,1,1,-1
1719,2,1,1,1,-1
1720,3,-1,1,1,1
1721,-1,-1,-1,-1,1
1722,-1,-1,1,1,1
1723,3,-1,1,1,-1
1724,1,-1,1,1,-1
1725,4,-1,1,1,1
1726,1,-1,1,1,-1
1727,3,-1,1,1,-1
1728,2,-1,1,1,-1
1729,3,-1,1,1,-1
1730,3,-1,1,1,1
1731,2,-1,1,1,-1
1732,4,-1,1,1,1
1733,4,1,-1,-1,1
1734,5,1,1,-1,-1
1735,1,-1,1,1,-1
1736,4,-1,1,1,1
1737,3,-1,1,1,1
1738,3,1,1,1,-1
1739,4,-1,-1,1,1
1740,4,-1,-1,1,1
1741,1,1,1,1,-1
1742,1,1,1,1,-1
1743,1,1,1,1,-1
1744,2,-1,1,1,-1
1745,5,1,-1,-1,1
1746,-1,-1,1,1,1
1747,1,-1,-1,1,1
1748,4,-1,1,1,1
1749,-1,-1,1,-1,1
1750,5,-1,1,-1,-1
1751,3,-1,1,-1,1
1752,0,-1,-1,-1,1
1753,0,1,1,-1,-1
1754,4,-1,-1,1,1
1755,4,1,1,1,-1
1756,5,1,1,-1,-1
1757,3,1,1,1,-1
1758,-1,-1,-1,-1,1
1759,-1,-1,-1,-1,1
1760,1,1,1,1,-1
1761,1,-1,1,1,1
1762,2,1,1,1,-1
1763,1,-1,1,1,-1
1764,3,-1,1,1,-1
1765,4,-1,1,1,1
1766,3,1,1,1,-1
1767,1,-1,-1,1,1
1768,3,-1,1,1,-1
1769,2,1,1,1,-1
1770,4,-1,1,1,-1
1771,1,-1,1,1,-1
1772,1,-1,1,1,-1
1773,1,-1,1,1,1
1774,1,-1,1,1,1
1775,4,1,1,1,-1
1776,1,-1,1,1,-1
1777,4,1,1,1,-1
1778,3,-1,1,1,-1
1779,1,1,1,1,-1
1780,4,-1,-1,1,1
1781,2,-1,1,1,-1
1782,3,-1,1,1,-1
1783,5,-1,1,-1,1
1784,3,1,1,1,-1
1785,1,1,1,1,-1
1786,3,-1,1,1,1
1787,2,-1,1,1,-1
1788,2,1,1,1,-1
1789,4,1,1,1,-1
1790,5,-1,1,-1,-1
1791,-1,-1,1,1,1
1792,1,-1,-1,1,1
1793,1,-1,1,1,1
1794,5,1,1,-1,-1
1795,5,-1,1,-1,-1
1796,3,-1,1,1,1
1797,1,-1,1,-1,1
1798,2,1,1,1,-1
1799,1,-1,-1,1,1
1800,-1,-1,-1,-1,1
1801,1,-1,1,1,-1
1802,4,-1,1,1,1
1803,1,-1,1,1,-1
1804,2,-1,1,1,-1
1805,-1,1,-1,1,1
1806,1,1,1,1,-1
1807,3,-1,1,1,1
1808,3,-1,-1,-1,1
1809,-1,-1,1,-1,1
1810,3,-1,1,-1,1
1811,2,-1,1,1,-1
1812,5,1,1,-1,-1
1813,1,1,1,1,-1
1814,2,-1,1,1,-1
1815,1,-1,1,1,1
1816,3,-1,-1,1,1
1817,-1,-1,1,-1,1
1818,3,-1,-1,1,1
1819,3,-1,-1,1,1
1820,4,-1,1,1,-1
1821,1,-1,1,1,-1
1822,5,-1,1,-1,-1
1823,3,1,1,1,-1
1824,4,-1,1,1,1
1825,4,-1,1,1,1
1826,1,1,1,1,-1
1827,-1,-1,1,1,1
1828,4,-1,1,1,1
1829,1,-1,1,1,-1
1830,4,1,1,1,-1
1831,1,-1,1,1,-1
1832,4,-1,1,1,1
1833,4,-1,1,1,-1
1834,3,1,1,1,-1
1835,1,-1,-1,1,1
1836,5,-1,1,-1,-1
1837,5,1,1,-1,-1
1838,1,-1,1,1,-1
1839,-1,-1,-1,-1,1
1840,4,-1,1,-1,1
1841,-1,-1,-1,1,1
1842,3,-1,1,1,1
1843,1,1,1,1,-1
1844,5,-1,-1,-1,1
1845,-1,1,1,-1,1
1846,1,-1,1,1,1
1847,4,-1,1,1,-1
1848,5,-1,1,-1,-1
1849,2,-1,1,1,-1
1850,0,-1,1,-1,1
1851,4,1,1,1,-1
1852,3,1,1,1,-1
1853,1,-1,1,1,-1
1854,2,-1,1,1,-1
1855,5,1,1,-1,-1
1856,3,1,-1,1,1
1857,1,1,1,1,-1
1858,5,1,1,-1,-1
1859,4,-1,-1,1,1
1860,-1,-1,1,-1,1
1861,2,-1,1,1,-1
1862,2,1,1,1,-1
1863,1,1,1,1,-1
1864,4,-1,1,1,-1
1865,4,1,1,1,-1
1866,4,-1,1,1,-1
1867,3,1,1,1,-1
1868,1,-1,-1,1,1
1869,-1,-1,-1,1,1
1870,1,-1,1,1,1
1871,2,1,1,1,-1
1872,1,-1,1,1,1
1873,3,-1,1,1,-1
1874,1,-1,1,1,1
1875,2,1,1,1,-1
1876,5,1,1,-1,-1
1877,1,1,1,1,-1
1878,3,-1,1,1,-1
1879,1,-1,1,-1,1
1880,-1,-1,1,1,1
1881,3,1,1,1,-1
1882,5,1,1,-1,-1
1883,1,1,1,1,-1
1884,3,-1,1,1,-1
1885,3,-1,1,1,-1
1886,3,-1,1,-1,1
1887,4,-1,1,1,-1
1888,3,1,1,1,-1
1889,1,1,1,1,-1
1890,3,-1,-1,1,1
1891,2,-1,1,1,-1
1892,1,-1,1,1,-1
1893,3,-1,1,1,-1
1894,-1,-1,-1,1,1
1895,2,1,1,1,-1
1896,3,-1,1,1,-1
1897,3,-1,-1,1,1
1898,-1,-1,-1,1,1
1899,2,-1,1,1,-1
1900,1,-1,1,1,1
1901,3,1,1,1,-1
1902,-1,-1,-1,1,1
1903,4,-1,1,1,1
1904,5,-1,1,-1,-1
1905,1,-1,1,1,-1
1906,1,-1,1,1,-1
1907,4,-1,-1,1,1
1908,1,-1,1,1,1
1909,3,-1,1,1,-1
1910,2,-1,1,1,-1
1911,3,-1,1,1,-1
1912,-1,-1,1,1,1
1913,2,-1,1,1,-1
1914,5,-1,1,-1,-1
1915,1,-1,-1,1,1
1916,1,-1,1,1,-1
1917,4,1,1,1,-1
1918,5,-1,1,-1,-1
1919,5,1,1,-1,-1
1920,2,-1,1,1,-1
1921,1,-1,1,1,1
1922,5,-1,1,-1,-1
1923,4,-1,1,1,-1
1924,-1,-1,-1,1,1
1925,3,-1,1,1,-1
1926,1,1,1,1,-1
1927,5,1,1,-1,-1
1928,3,1,1,1,-1
1929,3,-1,1,1,-1
1930,1,1,1,1,-1
1931,4,-1,1,1,1
1932,2,-1,1,1,-1
1933,5,1,1,-1,-1
1934,4,1,1,1,-1
1935,3,1,1,1,-1
1936,5,-1,1,-1,-1
1937,4,-1,1,1,1
1938,-1,1,-1,1,1
1939,4,-1,1,1,1
1940,3,1,1,1,-1
1941,4,1,-1,-1,1
1942,4,-1,-1,1,1
1943,1,-1,1,1,-1
1944,2,1,1,1,-1
1945,5,1,1,-1,-1
1946,-1,-1,1,1,1
1947,5,1,1,-1,-1
1948,3,-1,1,1,-1
1949,3,-1,1,1,-1
1950,3,-1,1,1,-1
1951,2,-1,1,1,-1
1952,3,-1,-1,1,1
1953,5,1,1,-1,-1
1954,2,1,1,1,-1
1955,1,1,1,1,-1
1956,2,1,1,1,-1
