,0,1,2,3,4
1011,4,-1,1,1,1
1012,3,1,1,1,-1
1013,3,1,1,1,-1
1014,4,1,1,1,1
1015,4,-1,1,1,1
1016,2,1,1,1,-1
1017,1,1,1,1,-1
1018,-1,-1,-1,-1,1
1019,-1,-1,-1,1,1
1020,3,1,1,1,-1
1021,1,1,1,1,-1
1022,1,-1,1,1,-1
1023,1,1,1,1,-1
1024,1,-1,1,1,-1
1025,-1,-1,1,1,1
1026,-1,-1,-1,-1,1
1027,5,-1,1,-1,-1
1028,4,-1,1,1,-1
1029,3,-1,-1,1,1
1030,1,-1,1,1,-1
1031,1,-1,-1,1,1
1032,1,-1,1,-1,1
1033,1,1,1,1,-1
1034,1,-1,1,1,-1
1035,2,1,1,1,-1
1036,3,1,1,1,-1
1037,-1,-1,-1,1,1
1038,2,1,1,1,-1
1039,2,1,1,1,-1
1040,4,-1,1,1,1
1041,-1,-1,1,1,1
1042,-1,-1,1,1,1
1043,3,1,1,1,-1
1044,2,1,1,1,-1
1045,1,-1,1,-1,1
1046,5,-1,-1,-1,1
1047,4,1,1,1,-1
1048,1,1,1,1,-1
1049,1,-1,1,1,1
1050,2,-1,1,1,-1
1051,-1,-1,-1,1,1
1052,3,1,1,1,-1
1053,4,1,1,1,-1
1054,2,-1,1,1,-1
1055,3,-1,1,1,-1
1056,5,-1,1,-1,-1
1057,2,-1,1,1,-1
1058,1,1,1,1,-1
1059,4,1,1,1,-1
1060,4,-1,1,1,1
1061,5,1,1,-1,-1
1062,-1,-1,1,1,1
1063,1,1,1,1,-1
1064,3,-1,1,1,1
1065,4,-1,-1,1,1
1066,3,-1,1,1,1
1067,-1,-1,-1,-1,1
1068,4,-1,-1,1,1
1069,5,1,1,-1,-1
1070,3,-1,-1,1,1
1071,-1,-1,-1,-1,1
1072,2,-1,1,1,-1
1073,1,1,1,1,-1
1074,5,-1,1,-1,-1
1075,4,-1,1,-1,1
1076,0,1,-1,1,1
1077,1,-1,1,1,-1
1078,3,-1,-1,1,1
1079,2,-1,1,1,-1
1080,0,1,1,-1,-1
1081,4,-1,-1,1,1
1082,1,-1,1,-1,1
1083,4,-1,1,-1,1
1084,3,1,1,1,-1
1085,1,-1,-1,1,1
1086,4,1,1,1,-1
1087,1,-1,1,1,-1
1088,2,-1,1,1,-1
1089,1,-1,1,-1,1
1090,3,1,1,-1,1
1091,2,1,1,1,-1
1092,2,-1,1,1,-1
1093,4,-1,-1,1,1
1094,3,1,1,1,-1
1095,1,-1,1,1,-1
1096,1,1,1,1,-1
1097,2,1,1,1,-1
1098,-1,-1,1,1,1
1099,5,-1,-1,-1,1
1100,0,-1,-1,1,1
1101,2,1,1,1,-1
1102,3,-1,1,1,-1
1103,4,-1,-1,1,1
1104,4,-1,-1,1,1
1105,4,-1,-1,1,1
1106,-1,-1,1,-1,1
1107,-1,-1,1,1,1
1108,3,1,1,1,-1
1109,3,-1,1,1,1
1110,5,-1,1,-1,-1
1111,1,1,1,1,-1
1112,1,-1,1,-1,1
1113,3,1,-1,1,1
1114,2,-1,1,1,-1
1115,2,-1,1,1,-1
1116,5,-1,1,-1,-1
1117,-1,-1,-1,1,1
1118,-1,-1,1,1,1
1119,2,1,1,1,-1
1120,5,1,1,-1,-1
1121,3,-1,1,1,-1
1122,1,-1,-1,1,1
1123,5,-1,1,-1,-1
1124,3,-1,1,1,-1
1125,-1,1,-1,1,1
1126,5,-1,-1,-1,1
1127,3,1,1,1,-1
1128,3,-1,-1,1,1
1129,5,-1,1,-1,-1
1130,3,-1,1,1,-1
1131,4,-1,1,1,-1
1132,3,1,1,1,-1
1133,3,-1,1,1,-1
1134,-1,-1,1,1,1
1135,1,1,1,1,-1
1136,4,-1,1,1,1
1137,1,-1,1,1,-1
1138,4,-1,1,-1,1
1139,-1,-1,1,1,1
1140,3,-1,-1,-1,1
1141,3,-1,-1,1,1
1142,2,1,1,1,-1
1143,5,1,1,-1,-1
1144,4,-1,-1,1,1
1145,1,1,1,1,-1
1146,-1,-1,-1,1,1
1147,1,-1,1,1,1
1148,4,-1,1,1,-1
1149,4,1,1,1,-1
1150,2,1,1,1,-1
1151,3,-1,-1,-1,1
1152,-1,-1,1,1,1
1153,-1,-1,1,1,1
1154,5,1,1,-1,1
1155,2,1,1,1,-1
1156,1,1,1,1,-1
1157,3,-1,1,1,1
1158,-1,-1,1,-1,1
1159,1,-1,1,1,-1
1160,3,1,1,1,-1
1161,1,-1,1,1,-1
1162,3,-1,-1,1,1
1163,5,-1,1,-1,-1
1164,3,1,1,1,-1
1165,4,1,1,1,-1
1166,5,1,1,-1,-1
1167,1,-1,1,1,1
1168,-1,-1,-1,1,1
1169,3,-1,-1,1,1
1170,1,-1,1,-1,1
1171,1,1,1,1,-1
1172,4,1,1,1,-1
1173,3,-1,1,1,1
1174,1,1,1,1,-1
1175,5,-1,1,-1,-1
1176,3,-1,1,1,1
1177,1,-1,1,1,-1
1178,-1,-1,1,1,1
1179,3,1,1,1,-1
1180,-1,-1,-1,1,1
1181,5,-1,1,-1,-1
1182,1,1,1,1,-1
1183,0,-1,1,-1,-1
1184,1,1,1,1,-1
1185,3,1,1,1,-1
1186,3,-1,1,1,-1
1187,5,1,1,-1,-1
1188,4,-1,1,1,1
1189,-1,-1,1,1,1
1190,1,1,1,1,-1
1191,3,-1,1,1,1
1192,-1,-1,-1,1,1
1193,4,-1,-1,1,1
1194,3,-1,1,1,1
1195,1,-1,1,1,1
1196,2,-1,1,1,-1
1197,1,-1,1,1,-1
1198,1,-1,1,1,-1
1199,4,-1,1,1,1
1200,2,-1,1,1,-1
1201,5,-1,1,-1,-1
1202,-1,-1,1,1,1
1203,3,-1,1,1,-1
1204,1,-1,1,1,-1
1205,4,-1,-1,1,1
1206,5,1,1,-1,-1
1207,4,-1,1,1,-1
1208,4,-1,-1,1,1
1209,4,-1,1,1,1
1210,4,1,1,1,-1
1211,1,-1,1,1,1
1212,5,-1,1,-1,-1
1213,1,-1,1,1,-1
1214,3,1,1,1,-1
1215,4,-1,1,1,1
1216,-1,-1,-1,1,1
1217,2,-1,1,1,-1
1218,-1,-1,1,1,1
1219,1,-1,1,1,-1
1220,5,-1,1,-1,-1
1221,5,-1,1,-1,1
1222,3,1,1,1,-1
1223,2,1,1,1,-1
1224,2,1,1,1,-1
1225,-1,-1,1,-1,1
1226,1,1,1,1,-1
1227,1,-1,1,-1,1
1228,1,1,1,1,-1
1229,3,-1,-1,1,1
1230,2,-1,1,1,-1
1231,3,1,1,1,-1
1232,3,1,1,1,-1
1233,-1,-1,1,1,1
1234,5,-1,1,-1,-1
1235,4,-1,1,1,-1
1236,1,1,1,1,-1
1237,4,-1,-1,1,1
1238,1,1,1,1,-1
1239,3,-1,-1,1,1
1240,4,-1,1,1,1
1241,4,-1,-1,1,1
1242,5,-1,1,-1,-1
1243,5,-1,1,-1,-1
1244,4,-1,-1,1,1
1245,5,1,1,-1,-1
1246,3,1,1,1,-1
1247,1,1,1,1,-1
1248,-1,1,-1,-1,1
1249,4,-1,1,1,-1
1250,4,1,1,1,-1
1251,5,1,1,-1,-1
1252,2,1,1,1,-1
1253,1,1,1,1,-1
1254,2,-1,1,1,-1
1255,4,-1,-1,1,1
1256,2,-1,1,1,-1
1257,5,-1,1,-1,-1
1258,1,-1,1,1,-1
1259,3,1,1,1,-1
1260,4,-1,-1,1,1
1261,-1,-1,1,1,1
1262,5,1,1,-1,-1
1263,1,1,1,1,-1
1264,1,1,1,1,-1
1265,2,1,1,1,-1
1266,4,1,-1,1,1
1267,-1,-1,-1,1,1
1268,3,-1,1,1,-1
1269,3,1,1,1,-1
1270,3,1,1,1,-1
1271,4,-1,1,1,1
1272,3,1,1,1,-1
1273,-1,-1,1,1,1
1274,2,-1,1,1,-1
1275,1,1,1,1,-1
1276,3,-1,1,1,-1
1277,1,-1,-1,1,1
1278,3,-1,1,1,1
1279,1,-1,1,1,-1
1280,3,1,1,1,1
1281,1,1,1,1,-1
1282,3,1,1,1,-1
1283,3,-1,1,1,1
1284,5,-1,-1,-1,1
1285,4,-1,1,1,-1
1286,2,-1,1,1,-1
1287,4,1,1,1,-1
1288,3,-1,1,1,-1
1289,3,1,1,1,-1
1290,3,-1,1,1,1
1291,1,-1,1,1,-1
1292,1,-1,1,1,1
1293,1,1,1,1,-1
1294,2,-1,1,1,-1
1295,4,-1,1,1,1
1296,4,1,1,1,-1
1297,3,-1,1,1,-1
1298,4,-1,1,1,-1
1299,5,1,1,-1,-1
1300,1,-1,1,1,-1
1301,-1,-1,-1,1,1
1302,2,1,1,1,-1
1303,3,1,1,1,-1
1304,5,1,1,-1,-1
1305,1,1,1,1,-1
1306,2,-1,1,1,-1
1307,-1,-1,1,-1,1
1308,2,1,1,1,-1
1309,3,-1,1,1,1
1310,4,-1,1,1,1
1311,1,1,1,1,-1
1312,1,1,1,1,-1
1313,1,-1,1,1,1
1314,4,1,1,1,-1
1315,5,1,1,-1,-1
1316,-1,-1,1,-1,1
1317,2,-1,1,1,-1
1318,2,1,1,1,-1
1319,-1,-1,-1,1,1
1320,-1,-1,-1,-1,1
1321,-1,-1,-1,-1,1
1322,1,1,1,1,-1
1323,3,-1,-1,1,1
1324,1,-1,1,1,-1
1325,3,-1,-1,1,1
1326,2,-1,1,1,-1
1327,4,1,-1,1,1
1328,4,-1,-1,1,1
1329,4,-1,-1,1,1
1330,4,-1,-1,1,1
1331,5,1,1,-1,-1
1332,1,-1,-1,-1,1
1333,3,-1,-1,1,1
1334,4,-1,1,1,1
1335,1,-1,-1,1,1
1336,-1,-1,-1,1,1
1337,1,1,1,1,-1
1338,-1,-1,-1,-1,1
1339,3,1,1,1,-1
1340,-1,-1,-1,1,1
1341,5,-1,1,-1,-1
1342,3,-1,1,1,-1
1343,2,-1,1,1,-1
1344,3,1,1,1,-1
1345,1,1,1,1,-1
1346,-1,-1,1,-1,1
1347,2,-1,1,1,-1
1348,2,1,1,1,-1
1349,1,-1,1,1,1
1350,-1,-1,-1,1,1
1351,5,1,1,-1,-1
1352,1,1,1,1,-1
1353,4,1,1,1,-1
1354,1,-1,1,1,1
1355,2,-1,1,1,-1
1356,3,-1,1,1,-1
1357,-1,-1,1,1,1
1358,5,1,1,-1,-1
1359,4,1,1,1,-1
1360,1,-1,1,1,-1
1361,4,-1,1,1,1
1362,3,-1,1,-1,1
1363,3,1,1,1,-1
1364,1,1,1,1,-1
1365,-1,-1,-1,1,1
1366,3,-1,1,1,-1
1367,5,-1,1,-1,-1
1368,4,-1,-1,1,1
1369,3,-1,-1,1,1
1370,4,1,-1,-1,1
1371,1,-1,1,1,1
1372,3,-1,-1,1,1
1373,4,-1,-1,-1,1
1374,-1,-1,1,1,1
1375,2,1,1,1,-1
1376,5,-1,1,-1,1
1377,4,-1,-1,1,1
1378,2,1,1,1,-1
1379,3,-1,1,1,1
1380,3,-1,1,1,-1
1381,1,-1,1,1,-1
1382,4,1,1,1,-1
1383,4,-1,1,1,1
1384,1,1,1,1,-1
1385,-1,-1,1,1,1
1386,3,-1,-1,1,1
1387,1,-1,1,1,1
1388,3,-1,-1,1,1
1389,4,1,1,1,1
1390,4,-1,-1,1,1
1391,3,-1,1,1,-1
1392,-1,-1,1,-1,1
1393,3,-1,1,1,-1
1394,1,-1,1,1,-1
1395,-1,-1,-1,1,1
1396,3,-1,-1,1,1
1397,5,1,1,-1,1
1398,-1,-1,1,-1,1
1399,-1,-1,-1,1,1
1400,-1,-1,1,1,1
1401,5,-1,1,-1,1
1402,2,-1,1,1,-1
1403,5,-1,1,-1,1
1404,4,-1,1,1,-1
1405,1,1,1,1,-1
1406,-1,-1,-1,1,1
1407,1,1,1,1,-1
1408,-1,-1,-1,1,1
1409,2,1,1,1,-1
1410,-1,-1,1,1,1
1411,1,-1,1,1,-1
1412,-1,-1,1,1,1
1413,3,-1,1,1,1
1414,-1,-1,1,-1,1
1415,4,-1,-1,1,1
1416,1,1,1,1,-1
1417,2,1,1,1,-1
1418,3,-1,1,1,1
1419,1,1,1,1,-1
1420,2,1,1,1,-1
1421,1,1,1,1,-1
1422,1,-1,-1,1,1
1423,-1,-1,-1,-1,1
1424,2,-1,1,1,-1
1425,3,1,1,1,-1
1426,5,1,1,-1,-1
1427,4,-1,1,-1,1
1428,1,-1,1,-1,1
1429,-1,-1,1,1,1
1430,4,-1,1,1,1
1431,0,-1,-1,1,1
1432,5,-1,1,-1,-1
1433,3,-1,1,1,-1
1434,4,-1,1,1,1
1435,5,-1,1,-1,-1
1436,0,-1,1,-1,-1
1437,2,1,1,1,-1
1438,3,-1,1,1,1
1439,1,1,1,1,-1
1440,2,1,1,1,-1
1441,5,-1,1,-1,-1
1442,5,1,1,-1,-1
1443,5,-1,1,-1,-1
1444,2,1,1,1,-1
1445,2,-1,1,1,-1
1446,-1,-1,1,1,1
1447,3,-1,-1,1,1
1448,4,-1,1,1,1
1449,3,-1,1,1,1
1450,-1,-1,1,1,1
1451,0,-1,1,1,1
1452,5,-1,-1,-1,1
1453,3,-1,1,1,-1
1454,-1,-1,1,1,1
1455,-1,-1,-1,1,1
1456,3,-1,1,1,-1
1457,3,-1,1,1,1
1458,2,1,1,1,-1
1459,1,-1,1,1,1
1460,1,-1,1,1,1
1461,1,1,1,1,-1
1462,4,-1,1,1,-1
1463,1,-1,-1,1,1
1464,4,-1,-1,1,1
1465,2,1,1,1,-1
1466,1,-1,1,1,-1
1467,3,-1,-1,-1,1
1468,5,1,1,-1,-1
1469,5,-1,-1,-1,1
1470,1,-1,1,1,-1
1471,2,-1,1,1,-1
1472,1,-1,1,1,-1
1473,5,-1,-1,-1,1
1474,1,-1,-1,1,1
1475,-1,-1,-1,1,1
1476,4,-1,1,1,1
1477,4,1,1,1,-1
1478,4,-1,-1,-1,1
1479,5,1,1,-1,-1
1480,4,-1,-1,1,1
1481,1,1,1,1,-1
1482,2,-1,1,1,-1
1483,5,-1,1,-1,1
1484,1,1,1,1,-1
1485,1,-1,1,1,-1
1486,3,-1,1,1,1
1487,1,-1,1,1,-1
1488,2,1,1,1,-1
1489,3,-1,1,1,-1
1490,3,1,1,1,-1
1491,1,1,1,1,-1
1492,1,-1,-1,1,1
1493,3,1,1,1,-1
1494,1,-1,1,1,1
1495,1,-1,1,1,-1
1496,4,-1,1,1,-1
1497,4,-1,1,1,1
1498,1,1,1,1,-1
1499,2,1,1,1,-1
1500,1,1,1,1,-1
1501,5,-1,1,-1,-1
1502,4,-1,1,-1,1
1503,4,-1,1,1,-1
1504,4,1,1,1,-1
1505,3,-1,-1,1,1
1506,3,-1,1,1,-1
1507,5,-1,1,-1,-1
1508,3,-1,1,1,1
1509,1,-1,1,-1,1
1510,4,-1,1,1,1
1511,5,1,-1,-1,1
1512,3,1,1,1,-1
1513,3,-1,-1,1,1
1514,3,-1,1,1,-1
1515,4,1,1,1,-1
1516,-1,-1,1,1,1
1517,3,-1,1,1,-1
1518,3,-1,-1,1,1
1519,3,-1,-1,1,1
1520,-1,1,-1,1,1
1521,-1,-1,-1,1,1
1522,1,1,1,1,-1
1523,1,1,1,1,-1
1524,2,1,1,1,-1
1525,5,1,1,-1,-1
1526,4,-1,-1,1,1
1527,2,-1,1,1,-1
1528,4,-1,1,1,1
1529,1,-1,1,1,-1
1530,4,-1,1,1,1
1531,-1,-1,1,-1,1
1532,5,-1,-1,-1,1
1533,3,-1,1,1,1
1534,1,1,1,1,-1
1535,-1,-1,-1,1,1
1536,3,-1,1,-1,1
1537,4,-1,1,1,1
1538,2,-1,1,1,-1
1539,4,-1,1,1,1
1540,-1,-1,-1,1,1
1541,3,1,1,1,-1
1542,2,-1,1,1,-1
1543,1,-1,1,1,-1
1544,1,-1,1,1,-1
1545,1,-1,1,1,-1
1546,1,-1,1,-1,1
1547,-1,-1,1,1,1
1548,3,1,1,1,-1
1549,5,1,1,-1,-1
1550,3,1,1,1,-1
1551,-1,-1,-1,1,1
1552,3,-1,1,1,-1
1553,2,-1,1,1,-1
1554,-1,-1,1,1,1
1555,4,-1,-1,-1,1
1556,-1,-1,-1,1,1
1557,3,-1,1,1,1
1558,1,1,1,1,-1
1559,3,-1,1,1,-1
1560,3,-1,-1,1,1
1561,1,1,1,1,-1
1562,1,1,1,1,-1
1563,-1,1,-1,-1,1
1564,-1,-1,-1,1,1
1565,3,-1,-1,1,1
1566,3,1,1,1,-1
1567,3,-1,1,1,1
1568,-1,-1,-1,1,1
1569,4,1,1,1,-1
1570,1,1,1,1,-1
1571,3,-1,1,1,-1
1572,3,-1,1,1,1
1573,3,-1,1,1,-1
1574,4,-1,1,1,1
1575,2,-1,1,1,-1
1576,4,-1,-1,-1,1
1577,2,-1,1,1,-1
1578,4,-1,-1,1,1
1579,2,1,1,1,-1
1580,5,-1,1,-1,-1
1581,1,1,1,1,-1
1582,1,1,1,1,-1
1583,4,-1,1,1,1
1584,0,-1,1,1,1
1585,3,1,1,1,-1
1586,4,1,1,1,-1
1587,-1,-1,1,1,1
1588,2,1,1,1,-1
1589,3,-1,1,1,1
1590,-1,-1,1,1,1
1591,3,-1,-1,1,1
1592,1,-1,1,-1,1
1593,4,-1,1,-1,1
1594,2,-1,1,1,-1
1595,3,1,1,1,-1
1596,3,-1,1,1,1
1597,-1,1,1,-1,1
1598,-1,-1,1,1,1
1599,3,-1,1,1,1
1600,4,-1,1,1,-1
1601,3,-1,1,1,-1
1602,1,-1,1,1,-1
1603,-1,-1,-1,-1,1
1604,2,1,1,1,-1
1605,4,-1,1,1,1
1606,3,-1,-1,1,1
1607,-1,-1,1,1,1
1608,1,-1,-1,1,1
1609,-1,-1,1,1,1
1610,2,-1,1,1,-1
1611,4,-1,1,1,1
1612,5,-1,1,-1,-1
1613,1,-1,1,1,1
1614,5,1,1,-1,-1
1615,3,-1,1,-1,1
1616,-1,-1,-1,1,1
1617,-1,-1,-1,1,1
1618,1,1,1,1,-1
1619,4,-1,-1,1,1
1620,1,-1,1,-1,1
1621,-1,-1,-1,1,1
1622,1,1,1,1,-1
1623,3,-1,1,1,1
1624,4,-1,1,1,-1
1625,3,-1,-1,1,1
1626,-1,-1,1,-1,1
1627,2,1,1,1,-1
1628,3,1,1,1,-1
1629,-1,-1,-1,1,1
1630,4,-1,1,1,-1
1631,-1,-1,-1,1,1
1632,1,1,1,1,-1
1633,1,-1,1,1,-1
1634,5,-1,1,-1,1
1635,3,1,1,1,-1
1636,5,-1,1,-1,-1
1637,3,-1,-1,1,1
1638,-1,-1,1,-1,1
1639,3,-1,1,1,-1
1640,-1,-1,-1,1,1
1641,3,-1,1,1,1
1642,3,-1,-1,1,1
1643,2,-1,1,1,-1
1644,2,1,1,1,-1
1645,2,1,1,1,-1
1646,3,1,1,1,-1
1647,0,-1,1,-1,1
1648,2,-1,1,1,-1
1649,1,-1,1,1,1
1650,1,-1,1,1,-1
1651,5,1,1,-1,-1
1652,3,-1,-1,1,1
1653,-1,-1,1,1,1
1654,-1,-1,1,-1,1
1655,4,1,1,1,-1
1656,-1,-1,-1,-1,1
1657,-1,-1,1,1,1
1658,4,-1,1,1,1
1659,3,1,1,1,-1
1660,4,-1,-1,1,1
1661,5,-1,-1,-1,1
1662,4,-1,1,-1,1
1663,3,-1,1,1,-1
1664,1,-1,1,1,-1
1665,5,1,1,-1,1
1666,5,-1,1,-1,-1
1667,3,1,1,1,-1
1668,3,-1,1,1,-1
1669,-1,-1,1,1,1
1670,4,-1,1,1,1
1671,3,1,1,1,-1
1672,1,-1,1,1,1
1673,2,1,1,1,-1
1674,5,-1,1,-1,-1
1675,5,-1,-1,-1,1
1676,1,-1,-1,1,1
1677,4,-1,1,1,-1
1678,1,1,1,1,-1
1679,4,-1,1,1,1
1680,2,1,1,1,-1
1681,3,1,1,1,-1
1682,3,1,1,1,-1
1683,3,1,1,1,-1
1684,4,1,1,1,-1
1685,2,-1,1,1,-1
1686,-1,-1,1,1,1
1687,5,-1,-1,-1,1
1688,-1,1,-1,-1,1
1689,1,-1,1,1,-1
1690,4,-1,1,1,-1
1691,2,-1,1,1,-1
1692,4,-1,1,1,1
1693,3,-1,-1,1,1
1694,2,-1,1,1,-1
1695,1,1,1,1,-1
1696,3,1,1,1,-1
1697,-1,-1,1,1,1
1698,1,-1,1,1,1
1699,3,1,1,1,-1
1700,4,-1,1,1,1
1701,3,-1,1,1,-1
1702,3,-1,1,1,-1
1703,1,-1,1,1,-1
1704,1,-1,1,1,-1
1705,5,1,1,-1,-1
1706,-1,-1,1,1,1
1707,-1,1,-1,1,1
1708,2,-1,1,1,-1
1709,1,-1,1,1,1
1710,4,-1,1,1,1
1711,0,1,-1,-1,1
1712,1,-1,-1,1,1
1713,1,1,1,1,-1
1714,3,-1,-1,1,1
1715,1,-1,1,1,-1
1716,2,-1,1,1,-1
1717,5,-1,1,-1,-1
1718,5,1,1,-1,-1
1719,2,-1,1,1,-1
1720,-1,-1,-1,1,1
1721,3,-1,1,1,-1
1722,2,1,1,1,-1
1723,-1,-1,1,1,1
1724,3,-1,-1,-1,1
1725,3,-1,1,1,-1
1726,2,-1,1,1,-1
1727,5,-1,1,-1,-1
1728,1,-1,1,1,-1
1729,-1,-1,1,1,1
1730,1,1,1,1,-1
1731,3,-1,1,1,-1
1732,2,-1,1,1,-1
1733,2,-1,1,1,-1
1734,5,-1,1,-1,-1
1735,5,-1,1,-1,-1
1736,2,-1,1,1,-1
1737,1,-1,-1,1,1
1738,1,-1,1,1,-1
1739,3,-1,1,1,-1
1740,5,-1,1,-1,-1
1741,4,-1,-1,1,1
1742,2,1,1,1,-1
1743,4,-1,-1,-1,1
1744,4,-1,1,1,-1
1745,1,-1,1,1,-1
1746,2,1,1,1,-1
1747,3,-1,1,1,1
1748,-1,-1,-1,-1,1
1749,-1,-1,1,1,1
1750,3,-1,1,1,-1
1751,1,-1,1,1,-1
1752,4,-1,1,1,1
1753,1,-1,1,1,-1
1754,3,-1,1,1,-1
1755,5,-1,1,-1,-1
1756,2,-1,1,1,-1
1757,3,-1,1,1,-1
1758,3,-1,1,1,1
1759,2,-1,1,1,-1
1760,4,-1,1,1,1
1761,4,1,-1,-1,1
1762,5,1,1,-1,-1
1763,1,-1,1,1,-1
1764,4,-1,1,1,1
1765,3,-1,1,1,1
1766,3,1,1,1,-1
1767,4,-1,-1,1,1
1768,5,1,1,-1,-1
1769,4,-1,-1,1,1
1770,1,1,1,1,-1
1771,1,1,1,1,-1
1772,1,1,1,1,-1
1773,2,-1,1,1,-1
1774,5,1,-1,-1,1
1775,-1,-1,1,1,1
1776,1,-1,-1,1,1
1777,4,-1,1,1,1
1778,-1,-1,1,-1,1
1779,5,-1,1,-1,-1
1780,3,-1,1,-1,1
1781,0,-1,-1,-1,1
1782,0,1,1,-1,-1
1783,4,-1,-1,1,1
1784,4,1,1,1,-1
1785,5,1,1,-1,-1
1786,3,1,1,1,-1
1787,-1,-1,-1,-1,1
1788,-1,-1,-1,-1,1
1789,1,1,1,1,-1
1790,1,-1,1,1,1
1791,2,1,1,1,-1
1792,1,-1,1,1,-1
1793,3,-1,1,1,-1
1794,4,-1,1,1,1
1795,3,1,1,1,-1
1796,1,-1,-1,1,1
1797,3,-1,1,1,-1
1798,2,1,1,1,-1
1799,4,-1,1,1,-1
1800,1,-1,1,1,-1
1801,1,-1,1,1,-1
1802,1,-1,1,1,1
1803,1,-1,1,1,1
1804,4,1,1,1,-1
1805,1,-1,1,1,-1
1806,4,1,1,1,-1
1807,3,-1,1,1,-1
1808,1,1,1,1,-1
1809,4,-1,-1,1,1
1810,2,-1,1,1,-1
1811,3,-1,1,1,-1
1812,5,-1,1,-1,1
1813,3,1,1,1,-1
1814,1,1,1,1,-1
1815,3,-1,1,1,1
1816,2,-1,1,1,-1
1817,2,1,1,1,-1
1818,4,1,1,1,-1
1819,5,-1,1,-1,-1
1820,-1,-1,1,1,1
1821,1,-1,-1,1,1
1822,1,-1,1,1,1
1823,5,1,1,-1,-1
1824,5,-1,1,-1,-1
1825,3,-1,1,1,1
1826,1,-1,1,-1,1
1827,1,-1,-1,1,1
1828,-1,-1,-1,-1,1
1829,1,-1,1,1,-1
1830,4,-1,1,1,1
1831,1,-1,1,1,-1
1832,2,-1,1,1,-1
1833,-1,1,-1,1,1
1834,1,1,1,1,-1
1835,3,-1,1,1,1
1836,3,-1,-1,-1,1
1837,-1,-1,1,-1,1
1838,3,-1,1,-1,1
1839,2,-1,1,1,-1
1840,5,1,1,-1,-1
1841,1,1,1,1,-1
1842,2,-1,1,1,-1
1843,1,-1,1,1,1
1844,3,-1,-1,1,1
1845,-1,-1,1,-1,1
1846,3,-1,-1,1,1
1847,3,-1,-1,1,1
1848,4,-1,1,1,-1
1849,1,-1,1,1,-1
1850,5,-1,1,-1,-1
1851,3,1,1,1,-1
1852,4,-1,1,1,1
1853,4,-1,1,1,1
1854,1,1,1,1,-1
1855,-1,-1,1,1,1
1856,4,-1,1,1,1
1857,1,-1,1,1,-1
1858,4,1,1,1,-1
1859,4,1,1,1,-1
1860,1,-1,1,1,-1
1861,4,-1,1,1,1
1862,4,-1,1,1,-1
1863,3,1,1,1,-1
1864,1,-1,-1,1,1
1865,5,-1,1,-1,-1
1866,5,1,1,-1,-1
1867,1,-1,1,1,-1
1868,-1,-1,-1,-1,1
1869,4,-1,1,-1,1
1870,-1,-1,-1,1,1
1871,3,-1,1,1,1
1872,1,1,1,1,-1
1873,5,-1,-1,-1,1
1874,-1,1,1,-1,1
1875,1,-1,1,1,1
1876,4,-1,1,1,-1
1877,5,-1,1,-1,-1
1878,2,-1,1,1,-1
1879,0,-1,1,-1,1
1880,3,1,1,1,-1
1881,1,-1,1,1,-1
1882,3,-1,1,1,-1
1883,2,-1,1,1,-1
1884,5,1,1,-1,-1
1885,3,1,-1,1,1
1886,1,1,1,1,-1
1887,5,1,1,-1,-1
1888,4,-1,-1,1,1
1889,-1,-1,1,-1,1
1890,2,-1,1,1,-1
1891,2,1,1,1,-1
1892,1,1,1,1,-1
1893,4,-1,1,1,-1
1894,4,1,1,1,-1
1895,4,-1,1,1,-1
1896,3,1,1,1,-1
1897,1,-1,-1,1,1
1898,-1,-1,-1,1,1
1899,1,-1,1,1,1
1900,2,1,1,1,-1
1901,1,-1,1,1,1
1902,3,-1,1,1,-1
1903,1,-1,1,1,1
1904,2,1,1,1,-1
1905,5,1,1,-1,-1
1906,1,1,1,1,-1
1907,3,-1,1,1,-1
1908,1,-1,1,-1,1
1909,-1,-1,1,1,1
1910,3,1,1,1,-1
1911,5,1,1,-1,-1
1912,3,-1,1,1,-1
1913,3,-1,1,1,-1
1914,3,-1,1,-1,1
1915,4,-1,1,1,-1
1916,3,1,1,1,-1
1917,1,1,1,1,-1
1918,3,-1,-1,1,1
1919,2,-1,1,1,-1
1920,1,-1,1,1,-1
1921,3,-1,1,1,-1
1922,-1,-1,-1,1,1
1923,2,1,1,1,-1
1924,3,-1,1,1,-1
1925,3,-1,-1,1,1
1926,-1,-1,-1,1,1
1927,2,-1,1,1,-1
1928,1,-1,1,1,1
1929,3,1,1,1,-1
1930,-1,-1,-1,1,1
1931,4,-1,1,1,1
1932,5,-1,1,-1,-1
1933,1,-1,1,1,-1
1934,1,-1,1,1,-1
1935,4,-1,-1,1,1
1936,1,-1,1,1,1
1937,3,-1,1,1,-1
1938,2,-1,1,1,-1
1939,3,-1,1,1,-1
1940,-1,-1,1,1,1
1941,2,-1,1,1,-1
1942,5,-1,1,-1,-1
1943,1,-1,-1,1,1
1944,1,-1,1,1,-1
1945,4,1,1,1,-1
1946,5,-1,1,-1,-1
1947,5,1,1,-1,-1
1948,2,-1,1,1,-1
1949,1,-1,1,1,1
1950,5,-1,1,-1,-1
1951,4,-1,1,1,-1
1952,-1,-1,-1,1,1
1953,3,-1,1,1,-1
1954,1,1,1,1,-1
1955,5,1,1,-1,-1
