,0,1,2,3,4
1011,-1,-1,-1,-1,1
1012,-1,-1,-1,1,1
1013,3,1,1,1,-1
1014,1,1,1,1,-1
1015,1,1,1,1,-1
1016,1,-1,1,1,-1
1017,1,1,1,1,-1
1018,1,-1,1,1,-1
1019,-1,-1,1,1,1
1020,-1,-1,-1,-1,1
1021,5,-1,1,-1,-1
1022,4,-1,1,1,-1
1023,3,-1,-1,1,1
1024,1,-1,1,1,-1
1025,1,-1,-1,1,1
1026,1,-1,1,-1,1
1027,1,1,1,1,-1
1028,1,-1,1,1,-1
1029,2,1,1,1,-1
1030,3,1,1,1,-1
1031,-1,-1,-1,1,1
1032,2,1,1,1,-1
1033,2,1,1,1,-1
1034,4,-1,1,1,1
1035,-1,-1,1,1,1
1036,-1,-1,1,1,1
1037,3,1,1,1,-1
1038,2,1,1,1,-1
1039,1,-1,1,-1,1
1040,5,-1,-1,-1,1
1041,4,1,1,1,-1
1042,1,1,1,1,-1
1043,1,-1,1,1,1
1044,2,-1,1,1,-1
1045,-1,-1,-1,1,1
1046,3,1,1,1,-1
1047,4,1,1,1,-1
1048,2,-1,1,1,-1
1049,3,-1,1,1,-1
1050,5,-1,1,-1,-1
1051,2,-1,1,1,-1
1052,1,1,1,1,-1
1053,4,1,1,1,-1
1054,4,-1,1,1,1
1055,5,1,1,-1,-1
1056,-1,-1,1,1,1
1057,1,1,1,1,-1
1058,3,-1,1,1,1
1059,4,-1,-1,1,1
1060,3,-1,1,1,1
1061,-1,-1,-1,-1,1
1062,4,-1,-1,1,1
1063,5,1,1,-1,-1
1064,3,-1,-1,1,1
1065,-1,-1,-1,-1,1
1066,2,-1,1,1,-1
1067,1,1,1,1,-1
1068,5,-1,1,-1,-1
1069,4,-1,1,-1,1
1070,0,1,-1,1,1
1071,1,-1,1,1,-1
1072,3,-1,-1,1,1
1073,2,-1,1,1,-1
1074,0,1,1,-1,-1
1075,4,-1,-1,1,1
1076,1,-1,1,-1,1
1077,4,-1,1,-1,1
1078,3,1,1,1,-1
1079,1,-1,-1,1,1
1080,4,1,1,1,-1
1081,1,-1,1,1,-1
1082,2,-1,1,1,-1
1083,1,-1,1,-1,1
1084,3,1,1,-1,1
1085,2,1,1,1,-1
1086,2,-1,1,1,-1
1087,4,-1,-1,1,1
1088,3,1,1,1,-1
1089,1,-1,1,1,-1
1090,1,1,1,1,-1
1091,2,1,1,1,-1
1092,-1,-1,1,1,1
1093,5,-1,-1,-1,1
1094,0,-1,-1,1,1
1095,2,1,1,1,-1
1096,3,-1,1,1,-1
1097,4,-1,-1,1,1
1098,4,-1,-1,1,1
1099,4,-1,-1,1,1
1100,-1,-1,1,-1,1
1101,-1,-1,1,1,1
1102,3,1,1,1,-1
1103,3,-1,1,1,1
1104,5,-1,1,-1,-1
1105,1,1,1,1,-1
1106,1,-1,1,-1,1
1107,3,1,-1,1,1
1108,2,-1,1,1,-1
1109,2,-1,1,1,-1
1110,5,-1,1,-1,-1
1111,-1,-1,-1,1,1
1112,-1,-1,1,1,1
1113,2,1,1,1,-1
1114,5,1,1,-1,-1
1115,3,-1,1,1,-1
1116,1,-1,-1,1,1
1117,5,-1,1,-1,-1
1118,-1,1,-1,1,1
1119,5,-1,-1,-1,1
1120,3,1,1,1,-1
1121,3,-1,-1,1,1
1122,5,-1,1,-1,-1
1123,3,-1,1,1,-1
1124,4,-1,1,1,-1
1125,3,1,1,1,-1
1126,-1,-1,1,1,1
1127,1,1,1,1,-1
1128,4,-1,1,1,1
1129,1,-1,1,1,-1
1130,4,-1,1,-1,1
1131,-1,-1,1,1,1
1132,3,-1,-1,-1,1
1133,3,-1,-1,1,1
1134,2,1,1,1,-1
1135,5,1,1,-1,-1
1136,4,-1,-1,1,1
1137,1,1,1,1,-1
1138,-1,-1,-1,1,1
1139,1,-1,1,1,1
1140,4,-1,1,1,-1
1141,4,1,1,1,-1
1142,2,1,1,1,-1
1143,3,-1,-1,-1,1
1144,-1,-1,1,1,1
1145,-1,-1,1,1,1
1146,5,1,1,-1,1
1147,2,1,1,1,-1
1148,1,1,1,1,-1
1149,3,-1,1,1,1
1150,-1,-1,1,-1,1
1151,1,-1,1,1,-1
1152,3,1,1,1,-1
1153,1,-1,1,1,-1
1154,3,-1,-1,1,1
1155,5,-1,1,-1,-1
1156,4,1,1,1,-1
1157,5,1,1,-1,-1
1158,1,-1,1,1,1
1159,-1,-1,-1,1,1
1160,3,-1,-1,1,1
1161,1,-1,1,-1,1
1162,1,1,1,1,-1
1163,4,1,1,1,-1
1164,3,-1,1,1,1
1165,1,1,1,1,-1
1166,5,-1,1,-1,-1
1167,3,-1,1,1,1
1168,1,-1,1,1,-1
1169,-1,-1,1,1,1
1170,3,1,1,1,-1
1171,-1,-1,-1,1,1
1172,5,-1,1,-1,-1
1173,1,1,1,1,-1
1174,0,-1,1,-1,-1
1175,1,1,1,1,-1
1176,3,1,1,1,-1
1177,3,-1,1,1,-1
1178,5,1,1,-1,-1
1179,4,-1,1,1,1
1180,-1,-1,1,1,1
1181,1,1,1,1,-1
1182,3,-1,1,1,1
1183,-1,-1,-1,1,1
1184,4,-1,-1,1,1
1185,3,-1,1,1,1
1186,1,-1,1,1,1
1187,2,-1,1,1,-1
1188,1,-1,1,1,-1
1189,1,-1,1,1,-1
1190,4,-1,1,1,1
1191,2,-1,1,1,-1
1192,5,-1,1,-1,-1
1193,-1,-1,1,1,1
1194,3,-1,1,1,-1
1195,1,-1,1,1,-1
1196,4,-1,-1,1,1
1197,5,1,1,-1,-1
1198,4,-1,-1,1,1
1199,4,-1,1,1,1
1200,4,1,1,1,-1
1201,1,-1,1,1,1
1202,5,-1,1,-1,-1
1203,1,-1,1,1,-1
1204,3,1,1,1,-1
1205,4,-1,1,1,1
1206,-1,-1,-1,1,1
1207,2,-1,1,1,-1
1208,4,-1,1,1,-1
1209,-1,-1,1,1,1
1210,1,-1,1,1,-1
1211,5,-1,1,-1,-1
1212,5,-1,1,-1,1
1213,3,1,1,1,-1
1214,2,1,1,1,-1
1215,2,1,1,1,-1
1216,-1,-1,1,-1,1
1217,1,1,1,1,-1
1218,1,-1,1,-1,1
1219,1,1,1,1,-1
1220,3,-1,-1,1,1
1221,2,-1,1,1,-1
1222,3,1,1,1,-1
1223,3,1,1,1,-1
1224,-1,-1,1,1,1
1225,5,-1,1,-1,-1
1226,4,-1,1,1,-1
1227,1,1,1,1,-1
1228,4,-1,-1,1,1
1229,1,1,1,1,-1
1230,3,-1,-1,1,1
1231,4,-1,1,1,1
1232,4,-1,-1,1,1
1233,5,-1,1,-1,-1
1234,5,-1,1,-1,-1
1235,4,-1,-1,1,1
1236,2,1,1,1,-1
1237,5,1,1,-1,-1
1238,3,1,1,1,-1
1239,1,1,1,1,-1
1240,-1,1,-1,-1,1
1241,4,-1,1,1,-1
1242,4,1,1,1,-1
1243,5,1,1,-1,-1
1244,2,1,1,1,-1
1245,1,1,1,1,-1
1246,2,-1,1,1,-1
1247,4,-1,-1,1,1
1248,2,-1,1,1,-1
1249,5,-1,1,-1,-1
1250,1,-1,1,1,-1
1251,3,1,1,1,-1
1252,4,-1,-1,1,1
1253,-1,-1,1,1,1
1254,5,1,1,-1,-1
1255,1,1,1,1,-1
1256,1,1,1,1,-1
1257,2,1,1,1,-1
1258,4,1,-1,1,1
1259,-1,-1,-1,1,1
1260,3,-1,1,1,-1
1261,3,1,1,1,-1
1262,3,1,1,1,-1
1263,4,-1,1,1,1
1264,3,1,1,1,-1
1265,-1,-1,1,1,1
1266,2,-1,1,1,-1
1267,1,1,1,1,-1
1268,3,-1,1,1,-1
1269,1,-1,-1,1,1
1270,3,-1,1,1,1
1271,1,-1,1,1,-1
1272,3,1,1,1,1
1273,1,1,1,1,-1
1274,3,1,1,1,-1
1275,3,-1,1,1,1
1276,5,-1,-1,-1,1
1277,4,-1,1,1,-1
1278,2,-1,1,1,-1
1279,4,1,1,1,-1
1280,3,-1,1,1,-1
1281,3,1,1,1,-1
1282,3,-1,1,1,1
1283,1,-1,1,1,-1
1284,1,-1,1,1,1
1285,1,1,1,1,-1
1286,2,-1,1,1,-1
1287,4,-1,1,1,1
1288,4,1,1,1,-1
1289,3,-1,1,1,-1
1290,4,-1,1,1,-1
1291,5,1,1,-1,-1
1292,1,-1,1,1,-1
1293,-1,-1,-1,1,1
1294,2,1,1,1,-1
1295,3,1,1,1,-1
1296,5,1,1,-1,-1
1297,1,1,1,1,-1
1298,2,-1,1,1,-1
1299,-1,-1,1,-1,1
1300,1,-1,1,1,-1
1301,2,1,1,1,-1
1302,3,-1,1,1,1
1303,4,-1,1,1,1
1304,1,1,1,1,-1
1305,1,1,1,1,-1
1306,1,-1,1,1,1
1307,4,1,1,1,-1
1308,5,1,1,-1,-1
1309,-1,-1,1,-1,1
1310,2,-1,1,1,-1
1311,2,1,1,1,-1
1312,-1,-1,-1,1,1
1313,-1,-1,-1,-1,1
1314,-1,-1,-1,-1,1
1315,1,1,1,1,-1
1316,3,-1,-1,1,1
1317,1,-1,1,1,-1
1318,3,-1,-1,1,1
1319,2,-1,1,1,-1
1320,4,1,-1,1,1
1321,4,-1,-1,1,1
1322,4,-1,-1,1,1
1323,4,-1,-1,1,1
1324,5,1,1,-1,-1
1325,1,-1,-1,-1,1
1326,3,-1,-1,1,1
1327,4,-1,1,1,1
1328,1,-1,-1,1,1
1329,-1,-1,-1,1,1
1330,1,1,1,1,-1
1331,-1,-1,-1,-1,1
1332,3,1,1,1,-1
1333,-1,-1,-1,1,1
1334,5,-1,1,-1,-1
1335,3,-1,1,1,-1
1336,2,-1,1,1,-1
1337,3,1,1,1,-1
1338,1,1,1,1,-1
1339,-1,-1,1,-1,1
1340,2,-1,1,1,-1
1341,2,1,1,1,-1
1342,1,-1,1,1,1
1343,-1,-1,-1,1,1
1344,5,1,1,-1,-1
1345,1,1,1,1,-1
1346,4,1,1,1,-1
1347,1,-1,1,1,1
1348,2,-1,1,1,-1
1349,3,-1,1,1,-1
1350,-1,-1,1,1,1
1351,5,1,1,-1,-1
1352,4,1,1,1,-1
1353,1,-1,1,1,-1
1354,4,-1,1,1,1
1355,3,-1,1,-1,1
1356,3,1,1,1,-1
1357,1,1,1,1,-1
1358,-1,-1,-1,1,1
1359,5,-1,1,-1,-1
1360,4,-1,-1,1,1
1361,3,-1,-1,1,1
1362,4,1,-1,-1,1
1363,1,-1,1,1,1
1364,3,-1,-1,1,1
1365,4,-1,-1,-1,1
1366,-1,-1,1,1,1
1367,2,1,1,1,-1
1368,5,-1,1,-1,1
1369,4,-1,-1,1,1
1370,2,1,1,1,-1
1371,3,-1,1,1,1
1372,3,-1,1,1,-1
1373,1,-1,1,1,-1
1374,4,1,1,1,-1
1375,4,-1,1,1,1
1376,1,1,1,1,-1
1377,-1,-1,1,1,1
1378,3,-1,-1,1,1
1379,1,-1,1,1,1
1380,3,-1,-1,1,1
1381,4,1,1,1,1
1382,4,-1,-1,1,1
1383,3,-1,1,1,-1
1384,-1,-1,1,-1,1
1385,3,-1,1,1,-1
1386,1,-1,1,1,-1
1387,-1,-1,-1,1,1
1388,3,-1,-1,1,1
1389,5,1,1,-1,1
1390,-1,-1,1,-1,1
1391,-1,-1,-1,1,1
1392,-1,-1,1,1,1
1393,5,-1,1,-1,1
1394,2,-1,1,1,-1
1395,5,-1,1,-1,1
1396,4,-1,1,1,-1
1397,1,1,1,1,-1
1398,-1,-1,-1,1,1
1399,1,1,1,1,-1
1400,-1,-1,-1,1,1
1401,2,1,1,1,-1
1402,-1,-1,1,1,1
1403,1,-1,1,1,-1
1404,-1,-1,1,1,1
1405,3,-1,1,1,1
1406,-1,-1,1,-1,1
1407,4,-1,-1,1,1
1408,1,1,1,1,-1
1409,2,1,1,1,-1
1410,3,-1,1,1,1
1411,1,1,1,1,-1
1412,2,1,1,1,-1
1413,1,1,1,1,-1
1414,1,-1,-1,1,1
1415,-1,-1,-1,-1,1
1416,2,-1,1,1,-1
1417,3,1,1,1,-1
1418,5,1,1,-1,-1
1419,4,-1,1,-1,1
1420,1,-1,1,-1,1
1421,-1,-1,1,1,1
1422,4,-1,1,1,1
1423,0,-1,-1,1,1
1424,5,-1,1,-1,-1
1425,3,-1,1,1,-1
1426,4,-1,1,1,1
1427,5,-1,1,-1,-1
1428,0,-1,1,-1,-1
1429,2,1,1,1,-1
1430,3,-1,1,1,1
1431,1,1,1,1,-1
1432,5,-1,1,-1,-1
1433,5,1,1,-1,-1
1434,5,-1,1,-1,-1
1435,2,1,1,1,-1
1436,2,-1,1,1,-1
1437,-1,-1,1,1,1
1438,3,-1,-1,1,1
1439,4,-1,1,1,1
1440,3,-1,1,1,1
1441,-1,-1,1,1,1
1442,0,-1,1,1,1
1443,5,-1,-1,-1,1
1444,3,-1,1,1,-1
1445,-1,-1,1,1,1
1446,-1,-1,-1,1,1
1447,3,-1,1,1,-1
1448,3,-1,1,1,1
1449,2,1,1,1,-1
1450,1,-1,1,1,1
1451,1,-1,1,1,1
1452,1,1,1,1,-1
1453,1,-1,-1,1,1
1454,4,-1,-1,1,1
1455,2,1,1,1,-1
1456,1,-1,1,1,-1
1457,3,-1,-1,-1,1
1458,5,1,1,-1,-1
1459,5,-1,-1,-1,1
1460,1,-1,1,1,-1
1461,2,-1,1,1,-1
1462,1,-1,1,1,-1
1463,5,-1,-1,-1,1
1464,1,-1,-1,1,1
1465,-1,-1,-1,1,1
1466,4,-1,1,1,1
1467,4,1,1,1,-1
1468,4,-1,-1,-1,1
1469,5,1,1,-1,-1
1470,4,-1,-1,1,1
1471,1,1,1,1,-1
1472,1,-1,1,1,-1
1473,2,-1,1,1,-1
1474,5,-1,1,-1,1
1475,1,1,1,1,-1
1476,1,-1,1,1,-1
1477,3,-1,1,1,1
1478,1,-1,1,1,-1
1479,2,1,1,1,-1
1480,3,-1,1,1,-1
1481,3,1,1,1,-1
1482,1,1,1,1,-1
1483,5,-1,1,-1,-1
1484,1,-1,-1,1,1
1485,3,1,1,1,-1
1486,1,-1,1,1,1
1487,1,-1,1,1,-1
1488,4,-1,1,1,-1
1489,4,-1,1,1,1
1490,1,1,1,1,-1
1491,2,1,1,1,-1
1492,1,1,1,1,-1
1493,5,-1,1,-1,-1
1494,4,-1,1,-1,1
1495,3,-1,1,1,-1
1496,4,-1,1,1,-1
1497,4,1,1,1,-1
1498,3,-1,-1,1,1
1499,3,-1,1,1,-1
1500,5,-1,1,-1,-1
1501,3,-1,1,1,1
1502,1,-1,1,-1,1
1503,4,-1,1,1,1
1504,5,1,-1,-1,1
1505,3,1,1,1,-1
1506,3,-1,-1,1,1
1507,3,-1,1,1,-1
1508,4,1,1,1,-1
1509,-1,-1,1,1,1
1510,3,-1,1,1,-1
1511,3,-1,-1,1,1
1512,3,-1,-1,1,1
1513,-1,1,-1,1,1
1514,-1,-1,-1,1,1
1515,1,1,1,1,-1
1516,1,1,1,1,-1
1517,2,1,1,1,-1
1518,5,1,1,-1,-1
1519,4,-1,-1,1,1
1520,2,-1,1,1,-1
1521,4,-1,1,1,1
1522,1,-1,1,1,-1
1523,4,-1,1,1,1
1524,-1,-1,1,-1,1
1525,5,-1,-1,-1,1
1526,3,-1,1,1,1
1527,1,1,1,1,-1
1528,-1,-1,-1,1,1
1529,3,-1,1,-1,1
1530,4,-1,1,1,1
1531,2,-1,1,1,-1
1532,4,-1,1,1,1
1533,-1,-1,-1,1,1
1534,3,1,1,1,-1
1535,2,-1,1,1,-1
1536,1,-1,1,1,-1
1537,1,-1,1,1,-1
1538,1,-1,1,1,-1
1539,1,-1,1,-1,1
1540,-1,-1,1,1,1
1541,3,1,1,1,-1
1542,5,1,1,-1,-1
1543,3,1,1,1,-1
1544,-1,-1,-1,1,1
1545,3,-1,1,1,-1
1546,2,-1,1,1,-1
1547,-1,-1,1,1,1
1548,4,-1,-1,-1,1
1549,-1,-1,-1,1,1
1550,3,-1,1,1,1
1551,1,1,1,1,-1
1552,3,-1,1,1,-1
1553,3,-1,-1,1,1
1554,1,1,1,1,-1
1555,1,1,1,1,-1
1556,-1,1,-1,-1,1
1557,-1,-1,-1,1,1
1558,3,-1,-1,1,1
1559,3,1,1,1,-1
1560,3,-1,1,1,1
1561,-1,-1,-1,1,1
1562,4,1,1,1,-1
1563,1,1,1,1,-1
1564,1,1,1,1,-1
1565,3,-1,1,1,-1
1566,3,-1,1,1,1
1567,3,-1,1,1,-1
1568,4,-1,1,1,1
1569,2,-1,1,1,-1
1570,4,-1,-1,-1,1
1571,2,-1,1,1,-1
1572,4,-1,-1,1,1
1573,2,1,1,1,-1
1574,1,1,1,1,-1
1575,1,1,1,1,-1
1576,4,-1,1,1,1
1577,0,-1,1,1,1
1578,3,1,1,1,-1
1579,4,1,1,1,-1
1580,-1,-1,1,1,1
1581,2,1,1,1,-1
1582,3,-1,1,1,1
1583,-1,-1,1,1,1
1584,3,-1,-1,1,1
1585,1,-1,1,-1,1
1586,4,-1,1,-1,1
1587,2,-1,1,1,-1
1588,4,1,1,1,-1
1589,3,1,1,1,-1
1590,3,-1,1,1,1
1591,-1,1,1,-1,1
1592,-1,-1,1,1,1
1593,3,-1,1,1,1
1594,4,-1,1,1,-1
1595,3,-1,1,1,-1
1596,1,-1,1,1,-1
1597,-1,-1,-1,-1,1
1598,2,1,1,1,-1
1599,4,-1,1,1,1
1600,3,-1,-1,1,1
1601,-1,-1,1,1,1
1602,1,-1,-1,1,1
1603,-1,-1,1,1,1
1604,2,-1,1,1,-1
1605,4,-1,1,1,1
1606,5,-1,1,-1,-1
1607,1,-1,1,1,1
1608,5,1,1,-1,-1
1609,3,-1,1,-1,1
1610,-1,-1,-1,1,1
1611,-1,-1,-1,1,1
1612,1,1,1,1,-1
1613,4,-1,-1,1,1
1614,2,-1,1,1,-1
1615,1,-1,1,-1,1
1616,-1,-1,-1,1,1
1617,1,1,1,1,-1
1618,3,-1,1,1,1
1619,4,-1,1,1,-1
1620,3,-1,-1,1,1
1621,-1,-1,1,-1,1
1622,2,1,1,1,-1
1623,3,1,1,1,-1
1624,-1,-1,-1,1,1
1625,4,-1,1,1,-1
1626,-1,-1,-1,1,1
1627,2,-1,1,1,-1
1628,1,1,1,1,-1
1629,1,-1,1,1,-1
1630,5,-1,1,-1,1
1631,3,1,1,1,-1
1632,5,-1,1,-1,-1
1633,3,-1,-1,1,1
1634,2,-1,1,1,-1
1635,-1,-1,1,-1,1
1636,3,-1,1,1,-1
1637,-1,-1,-1,1,1
1638,3,-1,1,1,1
1639,3,-1,-1,1,1
1640,2,-1,1,1,-1
1641,2,1,1,1,-1
1642,2,1,1,1,-1
1643,3,1,1,1,-1
1644,0,-1,1,-1,1
1645,2,-1,1,1,-1
1646,1,-1,1,1,1
1647,1,-1,1,1,-1
1648,5,1,1,-1,-1
1649,3,-1,-1,1,1
1650,-1,-1,1,1,1
1651,-1,-1,1,-1,1
1652,4,1,1,1,-1
1653,-1,-1,-1,-1,1
1654,-1,-1,1,1,1
1655,4,-1,1,1,1
1656,3,1,1,1,-1
1657,4,-1,-1,1,1
1658,5,-1,-1,-1,1
1659,4,-1,1,-1,1
1660,3,-1,1,1,-1
1661,1,-1,1,1,-1
1662,5,1,1,-1,1
1663,5,-1,1,-1,-1
1664,3,1,1,1,-1
1665,3,-1,1,1,-1
1666,-1,-1,1,1,1
1667,2,1,1,1,-1
1668,4,-1,1,1,1
1669,3,1,1,1,-1
1670,1,-1,1,1,1
1671,2,1,1,1,-1
1672,5,-1,1,-1,-1
1673,5,-1,-1,-1,1
1674,1,-1,-1,1,1
1675,4,-1,1,1,-1
1676,1,1,1,1,-1
1677,4,-1,1,1,1
1678,2,1,1,1,-1
1679,3,1,1,1,-1
1680,3,1,1,1,-1
1681,4,1,1,1,-1
1682,2,-1,1,1,-1
1683,-1,-1,1,1,1
1684,5,-1,-1,-1,1
1685,-1,1,-1,-1,1
1686,1,-1,1,1,-1
1687,4,-1,1,1,-1
1688,2,-1,1,1,-1
1689,4,-1,1,1,1
1690,3,-1,-1,1,1
1691,2,-1,1,1,-1
1692,1,1,1,1,-1
1693,3,1,1,1,-1
1694,-1,-1,1,1,1
1695,1,-1,1,1,1
1696,3,1,1,1,-1
1697,4,-1,1,1,1
1698,3,-1,1,1,-1
1699,1,-1,1,1,-1
1700,1,-1,1,1,-1
1701,5,1,1,-1,-1
1702,-1,-1,1,1,1
1703,-1,1,-1,1,1
1704,2,-1,1,1,-1
1705,1,-1,1,1,1
1706,4,-1,1,1,1
1707,0,1,-1,-1,1
1708,1,-1,-1,1,1
1709,1,1,1,1,-1
1710,3,-1,-1,1,1
1711,1,-1,1,1,-1
1712,2,-1,1,1,-1
1713,5,-1,1,-1,-1
1714,5,1,1,-1,-1
1715,2,-1,1,1,-1
1716,-1,-1,-1,1,1
1717,3,-1,1,1,-1
1718,2,1,1,1,-1
1719,-1,-1,1,1,1
1720,3,-1,-1,-1,1
1721,2,-1,1,1,-1
1722,5,-1,1,-1,-1
1723,1,-1,1,1,-1
1724,-1,-1,1,1,1
1725,1,1,1,1,-1
1726,3,-1,1,1,-1
1727,2,-1,1,1,-1
1728,2,-1,1,1,-1
1729,5,-1,1,-1,-1
1730,5,-1,1,-1,-1
1731,2,-1,1,1,-1
1732,1,-1,-1,1,1
1733,1,-1,1,1,-1
1734,3,-1,1,1,-1
1735,5,-1,1,-1,-1
1736,4,-1,-1,1,1
1737,2,1,1,1,-1
1738,4,-1,-1,-1,1
1739,4,-1,1,1,-1
1740,1,-1,1,1,-1
1741,2,1,1,1,-1
1742,3,-1,1,1,1
1743,-1,-1,-1,-1,1
1744,-1,-1,1,1,1
1745,3,-1,1,1,-1
1746,1,-1,1,1,-1
1747,4,-1,1,1,1
1748,1,-1,1,1,-1
1749,3,-1,1,1,-1
1750,5,-1,1,-1,-1
1751,2,-1,1,1,-1
1752,3,-1,1,1,-1
1753,3,-1,1,1,1
1754,2,-1,1,1,-1
1755,4,-1,1,1,1
1756,4,1,-1,-1,1
1757,5,1,1,-1,-1
1758,1,-1,1,1,-1
1759,4,-1,1,1,1
1760,3,-1,1,1,1
1761,3,1,1,1,-1
1762,4,-1,-1,1,1
1763,5,1,1,-1,-1
1764,4,-1,-1,1,1
1765,1,1,1,1,-1
1766,1,1,1,1,-1
1767,1,1,1,1,-1
1768,2,-1,1,1,-1
1769,5,1,-1,-1,1
1770,-1,-1,1,1,1
1771,1,-1,-1,1,1
1772,4,-1,1,1,1
1773,-1,-1,1,-1,1
1774,5,-1,1,-1,-1
1775,3,-1,1,-1,1
1776,0,-1,-1,-1,1
1777,4,-1,-1,1,1
1778,4,1,1,1,-1
1779,5,1,1,-1,-1
1780,3,1,1,1,-1
1781,-1,-1,-1,-1,1
1782,-1,-1,-1,-1,1
1783,1,1,1,1,-1
1784,1,-1,1,1,1
1785,2,1,1,1,-1
1786,1,-1,1,1,-1
1787,3,-1,1,1,-1
1788,4,-1,1,1,1
1789,3,1,1,1,-1
1790,1,-1,-1,1,1
1791,2,1,1,1,-1
1792,4,-1,1,1,-1
1793,1,-1,1,1,-1
1794,1,-1,1,1,-1
1795,1,-1,1,1,1
1796,1,-1,1,1,1
1797,4,1,1,1,-1
1798,1,-1,1,1,-1
1799,4,1,1,1,-1
1800,3,-1,1,1,-1
1801,1,1,1,1,-1
1802,4,-1,-1,1,1
1803,3,-1,1,1,-1
1804,5,-1,1,-1,1
1805,3,1,1,1,-1
1806,1,1,1,1,-1
1807,3,-1,1,1,1
1808,2,-1,1,1,-1
1809,2,1,1,1,-1
1810,4,1,1,1,-1
1811,5,-1,1,-1,-1
1812,-1,-1,1,1,1
1813,1,-1,-1,1,1
1814,1,-1,1,1,1
1815,5,1,1,-1,-1
1816,5,-1,1,-1,-1
1817,3,-1,1,1,1
1818,1,-1,1,-1,1
1819,2,1,1,1,-1
1820,1,-1,-1,1,1
1821,-1,-1,-1,-1,1
1822,1,-1,1,1,-1
1823,4,-1,1,1,1
1824,1,-1,1,1,-1
1825,2,-1,1,1,-1
1826,-1,1,-1,1,1
1827,1,1,1,1,-1
1828,3,-1,1,1,1
1829,3,-1,-1,-1,1
1830,-1,-1,1,-1,1
1831,3,-1,1,-1,1
1832,2,-1,1,1,-1
1833,5,1,1,-1,-1
1834,1,1,1,1,-1
1835,2,-1,1,1,-1
1836,1,-1,1,1,1
1837,3,-1,-1,1,1
1838,-1,-1,1,-1,1
1839,3,-1,-1,1,1
1840,3,-1,-1,1,1
1841,4,-1,1,1,-1
1842,1,-1,1,1,-1
1843,5,-1,1,-1,-1
1844,3,1,1,1,-1
1845,4,-1,1,1,1
1846,4,-1,1,1,1
1847,1,1,1,1,-1
1848,-1,-1,1,1,1
1849,4,-1,1,1,1
1850,1,-1,1,1,-1
1851,4,1,1,1,-1
1852,4,1,1,1,-1
1853,1,-1,1,1,-1
1854,4,-1,1,1,1
1855,4,-1,1,1,-1
1856,3,1,1,1,-1
1857,1,-1,-1,1,1
1858,5,-1,1,-1,-1
1859,5,1,1,-1,-1
1860,1,-1,1,1,-1
1861,-1,-1,-1,-1,1
1862,4,-1,1,-1,1
1863,-1,-1,-1,1,1
1864,3,-1,1,1,1
1865,1,1,1,1,-1
1866,5,-1,-1,-1,1
1867,-1,1,1,-1,1
1868,1,-1,1,1,1
1869,5,-1,1,-1,-1
1870,2,-1,1,1,-1
1871,0,-1,1,-1,1
1872,3,1,1,1,-1
1873,1,-1,1,1,-1
1874,3,-1,1,1,-1
1875,2,-1,1,1,-1
1876,5,1,1,-1,-1
1877,3,1,-1,1,1
1878,1,1,1,1,-1
1879,5,1,1,-1,-1
1880,4,-1,-1,1,1
1881,-1,-1,1,-1,1
1882,2,-1,1,1,-1
1883,2,1,1,1,-1
1884,1,1,1,1,-1
1885,4,-1,1,1,-1
1886,4,1,1,1,-1
1887,4,-1,1,1,-1
1888,3,1,1,1,-1
1889,1,-1,-1,1,1
1890,-1,-1,-1,1,1
1891,1,-1,1,1,1
1892,2,1,1,1,-1
1893,1,-1,1,1,1
1894,3,-1,1,1,-1
1895,1,-1,1,1,1
1896,2,1,1,1,-1
1897,5,1,1,-1,-1
1898,1,1,1,1,-1
1899,3,-1,1,1,-1
1900,1,-1,1,-1,1
1901,-1,-1,1,1,1
1902,3,1,1,1,-1
1903,5,1,1,-1,-1
1904,1,1,1,1,-1
1905,3,-1,1,1,-1
1906,3,-1,1,1,-1
1907,3,-1,1,-1,1
1908,4,-1,1,1,-1
1909,1,1,1,1,-1
1910,3,-1,-1,1,1
1911,2,-1,1,1,-1
1912,1,-1,1,1,-1
1913,3,-1,1,1,-1
1914,-1,-1,-1,1,1
1915,2,1,1,1,-1
1916,3,-1,1,1,-1
1917,3,-1,-1,1,1
1918,-1,-1,-1,1,1
1919,2,-1,1,1,-1
1920,1,-1,1,1,1
1921,3,1,1,1,-1
1922,-1,-1,-1,1,1
1923,4,-1,1,1,1
1924,5,-1,1,-1,-1
1925,1,-1,1,1,-1
1926,1,-1,1,1,-1
1927,4,-1,-1,1,1
1928,1,-1,1,1,1
1929,3,-1,1,1,-1
1930,2,-1,1,1,-1
1931,3,-1,1,1,-1
1932,-1,-1,1,1,1
1933,2,-1,1,1,-1
1934,5,-1,1,-1,-1
1935,1,-1,-1,1,1
1936,1,-1,1,1,-1
1937,4,1,1,1,-1
1938,5,-1,1,-1,-1
1939,5,1,1,-1,-1
1940,2,-1,1,1,-1
1941,1,-1,1,1,1
1942,5,-1,1,-1,-1
1943,4,-1,1,1,-1
1944,-1,-1,-1,1,1
1945,3,-1,1,1,-1
1946,1,1,1,1,-1
1947,5,1,1,-1,-1
1948,3,1,1,1,-1
1949,3,-1,1,1,-1
1950,1,1,1,1,-1
1951,4,-1,1,1,1
1952,2,-1,1,1,-1
1953,5,1,1,-1,-1
1954,3,1,1,1,-1
1955,5,-1,1,-1,-1
